COUNTRY,ADMIN1,MONTH,total_events,total_fatalities,label,rainfall_mm,drought_index,temp_celsius,poverty_rate,literacy_rate,infrastructure_score,past_conflicts_3mo
Burundi,Cibitoke,2002-06,1,4,1,66.46335428369562,4.389707819998031,26.131550192436453,0.37904506389723847,0.5294663994599671,0.7566455964871497,0
Burundi,Cibitoke,2002-07,1,1,1,57.04794827402662,0.3991553328143671,32.13232733308316,0.42247289108407315,0.821941637957927,0.7842355726906516,3
Burundi,Cibitoke,2002-08,2,7,1,50.67926996263515,0.7416959035985654,28.278075035378937,0.49703359179359485,0.7565988326820623,0.43365098992916545,3
Burundi,Cibitoke,2002-12,1,0,0,28.10593865466409,0.1106663777905903,32.91203517439947,0.5295508726767568,0.5162318455620811,0.5546631888214977,1
Burundi,Cibitoke,2003-01,1,0,0,70.27200213139433,3.1416818264932687,30.8068950762949,0.524100859941289,0.6252644823255161,0.34092523874438907,1
Burundi,Cibitoke,2003-03,1,25,1,49.34598320676177,2.9118528157917427,32.10981277805203,0.33042829341041624,0.7042565474777264,0.3656396929318971,3
Burundi,Cibitoke,2003-04,1,3,1,36.60166328579424,4.934518332176278,23.776611700931994,0.6048135101480513,0.57538059688219,0.43257542625526646,5
Burundi,Cibitoke,2003-08,1,1,1,2.5547557343670135,4.43466198158586,28.77951297299409,0.6588548349596148,0.5620962115498219,0.48194077853268724,1
Burundi,Cibitoke,2003-09,6,35,1,59.44970189898727,2.0542158874045486,25.70470353301988,0.35796917361159764,0.5057124658389315,0.8983108817591843,1
Burundi,Cibitoke,2003-11,1,7,1,95.44503193339489,1.857929204562675,22.0098398659214,0.208532708283034,0.8646202533805034,0.553253139105627,2
Burundi,Cibitoke,2004-06,2,4,1,93.2251842909574,1.4842601713999253,31.48800950866658,0.6495770933242524,0.522443182012075,0.718725469760376,2
Burundi,Cibitoke,2004-08,1,2,1,50.858074868274564,0.7620346001894068,26.118922422883113,0.6617743664767379,0.6464045685856116,0.8426683060395708,2
Burundi,Cibitoke,2004-12,1,2,1,47.955758792764385,0.6904182830100453,23.83469510919995,0.22547322020651678,0.582308654908596,0.4476340990788059,0
Burundi,Cibitoke,2005-04,1,15,1,69.37548512150047,0.6614185400480271,25.75630841025392,0.20247829592960614,0.7964132408829445,0.3868333170502771,1
Burundi,Cibitoke,2006-01,1,0,0,40.03229121623417,0.5705737859338927,24.61132763167854,0.608202391496371,0.7828738629926137,0.44595491849694613,1
Burundi,Cibitoke,2006-02,1,0,0,66.03583799638932,1.2025602120276846,24.91890609715,0.3507316772415533,0.8224889647847924,0.8294530122042294,1
Burundi,Cibitoke,2006-03,2,0,0,75.32160556769381,1.5333431515655822,26.33518982945205,0.6572910836479942,0.746723320497994,0.6994116205380245,2
Burundi,Cibitoke,2006-04,1,0,0,84.53866447768615,4.807894855194579,32.19244557913423,0.3083717866347733,0.736661264133334,0.5708010739442877,2
Burundi,Cibitoke,2006-08,1,0,0,57.99691847040094,2.8923662550094287,25.001048350366123,0.6305773080632935,0.6628442861887538,0.7921696480999452,1
Burundi,Cibitoke,2006-12,1,3,1,55.926524996460685,4.937978872566405,31.97781199265757,0.23432213486251835,0.7545434800435473,0.4420358657392851,4
Burundi,Cibitoke,2008-05,3,0,0,42.440348264868774,1.8623347391283662,29.546510387938564,0.3303184236569868,0.5460822339867012,0.44350522472376175,5
Burundi,Cibitoke,2008-06,1,0,0,43.4623929192028,2.2881331629472053,28.188814690758257,0.6865644395728205,0.7738051396808738,0.6403320552133742,0
Burundi,Cibitoke,2008-09,1,0,0,55.470422161969466,1.6228932958263957,29.244360096755624,0.3155983271656412,0.5415591031452351,0.7740376543514516,1
Burundi,Cibitoke,2010-07,1,4,1,67.34731013632356,0.9144382544827634,27.040966991512374,0.2665064920375206,0.8446959610130665,0.45573511014908796,2
Burundi,Gitega,1997-01,1,0,0,78.27169252466499,0.7158235388878958,30.85815031159028,0.6285273262364977,0.7022731223308221,0.42602060310652956,2
Burundi,Gitega,1997-11,1,3,1,43.9364209863931,4.72539598903916,28.7009407898013,0.25890039588073954,0.7121427618142562,0.584384819603466,1
Burundi,Gitega,1998-01,1,47,1,89.85377137919043,4.934053408993779,22.006002044923463,0.24872805428975175,0.7339430408820944,0.3805228140069995,2
Burundi,Gitega,2000-01,1,6,1,54.57752797914863,0.22454748254365775,27.888755795669894,0.36171256709476785,0.8104209995915428,0.7486870485470645,2
Burundi,Gitega,2000-03,1,0,0,59.57265411303128,0.7517293736588326,29.351919428977844,0.5176642532984796,0.6913882483488669,0.6463985533946643,1
Burundi,Gitega,2000-05,2,10,1,45.05576641704353,2.117620461505113,26.13299634419635,0.5553731868893478,0.6710352294589288,0.6075247254533687,0
Burundi,Gitega,2000-06,2,35,1,11.515194794541166,0.9316673817220367,27.378767618141797,0.6406193919136978,0.6153333827091609,0.8233580481120557,1
Burundi,Gitega,2000-07,2,5,1,77.680907927221,1.8194019681344165,25.16142601597678,0.470455762979553,0.5512157402870366,0.7395370947772753,2
Burundi,Gitega,2000-10,1,13,1,74.73687794184866,0.6454817492981668,22.86712303180932,0.39670889338048765,0.5761370164304133,0.3895618751742471,1
Burundi,Gitega,2001-01,1,2,1,54.37344885763573,2.282558783608951,22.34886938720628,0.3794168809172326,0.500211137474333,0.5522590910652946,2
Burundi,Gitega,2001-03,1,0,0,61.33981434449744,1.3584730808462964,22.38879603879341,0.6234513642387369,0.847768659114267,0.4927623330034324,2
Burundi,Gitega,2001-05,2,4,1,70.31878435408198,1.759525278793304,29.007134227411598,0.5619076547413326,0.8059833579595528,0.781241662808963,1
Burundi,Gitega,2001-07,1,0,0,28.749082862269148,0.47156325731373794,19.529154874871015,0.6527145068625696,0.5874729715275826,0.731422070502753,1
Burundi,Gitega,2001-08,1,0,0,49.418946453074106,2.1406402535507087,25.000560219109556,0.682017727865807,0.5009560362382022,0.5832060526831988,2
Burundi,Gitega,2001-10,2,0,0,75.88529359243654,4.916288054807849,24.703040144263866,0.3500254180419037,0.6968465219448157,0.7941879053611851,1
Burundi,Gitega,2001-11,1,0,0,34.914211536615014,1.6441652344059516,26.153521392037607,0.4648370593504197,0.6650292797260282,0.5460402828096841,3
Burundi,Gitega,2002-01,1,0,0,65.87115864333259,4.382146374212176,21.430705350191392,0.5159104036824165,0.8104026485368234,0.7821312181793107,3
Burundi,Gitega,2002-02,2,0,0,32.8683639075319,4.215995708118426,28.211664284221857,0.2819244733882288,0.6611582026790072,0.3192449369592176,3
Burundi,Gitega,2002-05,1,0,0,69.32859964867053,4.760292091486053,23.180515817520302,0.22667351696249238,0.8456451230095035,0.380771385924061,4
Burundi,Gitega,2002-06,2,1,1,59.28717035405033,3.9505475613354726,30.397216622127807,0.6338819570576567,0.5383352916261012,0.7535846447119561,3
Burundi,Gitega,2002-09,2,198,1,27.69736368188981,3.2979841352940746,25.134702937233502,0.46776175537768655,0.6463432345010192,0.3686335456879009,5
Burundi,Gitega,2002-11,3,50,1,83.29478708914343,4.282922221137288,26.71316092976424,0.48538710818001957,0.8735763594674923,0.7102566243398525,2
Burundi,Gitega,2003-03,1,2,1,45.308168464039014,0.3782234032867482,27.01132156966562,0.47745717271397736,0.5046918489307515,0.7341442788765238,1
Burundi,Gitega,2003-04,2,15,1,43.79495125971238,2.314153285994039,27.732723158581717,0.5774803524163452,0.6563157696027698,0.697317214312753,6
Burundi,Gitega,2003-05,1,1,1,64.01138394461886,4.946281193075294,27.111043132488426,0.27275097234102164,0.6038813040266123,0.7909392751233204,0
Burundi,Gitega,2003-06,3,4,1,82.9727469885743,3.8480007564736614,25.718668353802105,0.5070242203857662,0.7127442889772313,0.6069702420728185,2
Burundi,Gitega,2003-07,1,1,1,39.68356362043206,4.810376890186116,28.02914559208213,0.4347397557888151,0.6115067201114512,0.8382222376340887,7
Burundi,Gitega,2003-08,1,0,0,61.233596996959434,3.8981717806673952,28.398441391484862,0.6484790797538621,0.847963218184589,0.6416977366022848,4
Burundi,Gitega,2003-09,1,5,1,68.57633000661146,4.374409837210721,24.704595998671138,0.45981046894816263,0.8748553011413097,0.6047237812380426,5
Burundi,Gitega,2003-10,1,23,1,73.86211214526288,3.532648161515955,28.279103456920673,0.6714674870370827,0.8396537188295763,0.6056323859370254,1
Burundi,Gitega,2003-12,1,0,0,63.528831105544505,3.802510022086199,30.57516090720509,0.3766264970899533,0.6594271380911797,0.8472493304907704,2
Burundi,Gitega,2006-08,1,0,0,52.65944321833355,2.6158900491975032,29.117682588313656,0.6834473531949952,0.8959735062144796,0.44621762147205835,0
Burundi,Gitega,2009-03,1,3,1,43.44819558702561,4.621188504070664,29.797125724941562,0.6375789740458838,0.7940145266496768,0.7170212654227219,1
Burundi,Gitega,2010-05,1,2,1,61.722877660927495,4.125194553116808,27.515762546722335,0.4921316448676773,0.6422435746514477,0.44556947289899196,2
Burundi,Gitega,2010-10,2,8,1,38.557219760287865,4.219424828328161,24.191548661775364,0.37685496665951224,0.537477128479518,0.3553049871286643,2
Burundi,Karuzi,1998-02,1,11,1,1.5729903301078565,3.365045504815262,24.571066620889063,0.38796167872627996,0.7668185665526915,0.872246326579944,3
Burundi,Karuzi,2000-04,1,5,1,68.73119608315335,1.522899735436245,27.959663903563236,0.5863760432291458,0.7914269776927341,0.37783522773349765,0
Burundi,Karuzi,2000-05,1,0,0,78.07869682172391,0.17814897695069665,29.828291175456933,0.4903156755845222,0.5489836531553844,0.7117159509284248,0
Burundi,Karuzi,2000-12,1,19,1,12.741351289163234,4.678275647047723,35.35773574198217,0.4007937927346604,0.7198945407185031,0.5547352355303162,4
Burundi,Karuzi,2003-09,1,2,1,39.805385905801245,2.9306017440274843,29.94546583331581,0.5180274807060821,0.8948351936215282,0.8022608199781498,2
Burundi,Kayanza,2000-08,1,0,0,72.38308522010395,1.4907148557407013,23.488692727507495,0.5666166989504722,0.6304968409996548,0.7639213098222349,2
Burundi,Kayanza,2001-01,2,10,1,101.14990939423397,0.745675539237689,24.69818228292005,0.21145025627923297,0.6207580089731455,0.38626105472683947,3
Burundi,Kayanza,2001-02,1,0,0,60.415874153508156,4.147615827503773,33.835551947868,0.24493140055875506,0.8613208664371858,0.5806900464727354,2
Burundi,Kayanza,2001-03,1,1,1,45.43994117541731,4.1826009722378945,26.356833204069666,0.2472427202035396,0.5469664178660223,0.31651936903528594,1
Burundi,Kayanza,2001-06,2,2,1,56.34207117790319,4.072539840652658,27.142543904283865,0.3159669026316674,0.8734110013500935,0.5577141084384383,5
Burundi,Kayanza,2001-07,2,2,1,87.4975283829637,3.2254134598339315,24.118749238772313,0.413495219613657,0.8117948241093957,0.7201294933558644,2
Burundi,Kayanza,2001-08,3,6,1,47.080716417509294,1.8300769379593795,31.69531021672273,0.6018249496462772,0.6563361635731679,0.4392937283892703,1
Burundi,Kayanza,2001-09,1,0,0,44.016159866994926,1.520351423901285,28.500999621961874,0.3755495174997787,0.5334190481408607,0.7860200439585867,5
Burundi,Kayanza,2001-11,4,1,1,50.34512955635935,0.042773850590850926,24.676195956344067,0.2087388941903024,0.5076698165015138,0.33189889571628384,0
Burundi,Kayanza,2001-12,2,8,1,40.93342783482575,4.168037793441202,24.018524133428187,0.44168092647586443,0.6503324785751123,0.32073981729611223,3
Burundi,Kayanza,2002-04,1,0,0,62.45340631989591,0.4371634874682123,27.921611837693618,0.6983142977123109,0.7821414337907378,0.3164715288368162,0
Burundi,Kayanza,2002-07,1,1,1,92.49356916939121,3.1537749902038383,27.13261852464136,0.3745104978274595,0.6950116853875609,0.46801612293610995,1
Burundi,Kayanza,2002-11,2,53,1,66.46158546232058,2.5203747342004417,29.49633065166338,0.6806272593836573,0.795460757124236,0.5802634851905975,7
Burundi,Kayanza,2003-07,4,26,1,54.95292995747425,2.6334467946317557,28.6409054193816,0.2506725655682113,0.7682283394904439,0.364468207361907,1
Burundi,Kayanza,2003-10,3,6,1,54.163774621689114,4.633564226538867,26.20655895369413,0.2865498289526524,0.7291628757473465,0.8980461569345437,3
Burundi,Kayanza,2003-12,1,2,1,28.73618382606686,0.15807505635621055,25.3685952136159,0.5620610350728541,0.8869996322899418,0.8997366489000833,2
Burundi,Kayanza,2005-11,2,0,0,77.66219554294318,3.8669611231438616,26.520173555103497,0.4506062244853531,0.791353773741388,0.6118814196873774,1
Burundi,Kayanza,2006-08,1,1,1,58.44325605974396,0.26026199183653564,25.34795746002971,0.582560901732943,0.8658453796725769,0.6408057208377025,3
Burundi,Kayanza,2006-11,1,0,0,56.390401728187484,0.190768029676886,26.609413401585716,0.6317791725144449,0.5968642257280113,0.8560850278055816,2
Burundi,Kayanza,2008-02,1,0,0,123.86215135689721,2.1490884907069097,27.049322785858145,0.3255424380305173,0.7854558507108804,0.7618756675817697,0
Burundi,Kayanza,2008-12,1,10,1,65.97505816731372,0.3153758717148336,24.30620731985983,0.5414145852198708,0.7391211453660638,0.400768607045214,3
Burundi,Kayanza,2010-10,1,3,1,44.964178998096315,3.9457197564645603,28.89203958629364,0.503800618316878,0.8697184387355412,0.7754933490130449,2
Burundi,Kayanza,2010-12,1,1,1,51.47284807588913,2.647815468241686,25.88871685659099,0.6307675145960655,0.7041812070497493,0.4385641998558356,2
Burundi,Kirundo,1997-01,1,0,0,82.9689141839351,0.1451939132988722,24.47434694914397,0.41505195030494135,0.6118565516116606,0.558148696038824,5
Burundi,Kirundo,1997-08,1,9,1,62.26540821075529,0.20250343240959756,25.945177715154397,0.22593521535533,0.6539355841514167,0.6195049473356734,3
Burundi,Kirundo,1998-12,1,3,1,31.234440433652665,3.0633426486973967,27.72677446986086,0.48709306363625593,0.5875319221705044,0.7301995794111372,1
Burundi,Kirundo,1999-06,1,3,1,78.38457869150407,4.030559088292025,27.24911459943991,0.6794391595592288,0.5879891997552746,0.3900901786333467,4
Burundi,Kirundo,2000-08,1,0,0,46.63711828922012,2.188997656373868,28.266354344713385,0.20731558975261172,0.6881686344106643,0.34570191287286,2
Burundi,Kirundo,2000-09,1,3,1,97.4659555243509,2.772903357678122,29.695038375226588,0.3201289942112273,0.8570275341171885,0.8196739979164114,3
Burundi,Kirundo,2000-11,1,9,1,81.60096131429297,3.999147270249508,30.9148206120241,0.35803389498205995,0.5767477371445024,0.796075494772229,1
Burundi,Kirundo,2001-07,1,3,1,51.053562086824975,3.052530870209096,27.85645848806416,0.5829194439454877,0.6151480048496463,0.6139592051502167,1
Burundi,Kirundo,2001-11,1,0,0,85.62032723470226,1.1238011882940975,23.79179283829351,0.36163846123408094,0.8411952512206154,0.6974182823052937,1
Burundi,Kirundo,2002-04,1,0,0,61.357110210548065,3.065260129347393,26.192667592409098,0.31954193159815697,0.6357025110242062,0.7315807917353092,1
Burundi,Kirundo,2002-05,1,2,1,77.05547350244439,3.1413972953260676,23.987044846850974,0.5242790072335205,0.8849653607958856,0.5859188142395428,2
Burundi,Kirundo,2002-09,1,0,0,69.6946563458895,3.6705349044056335,32.09056222113684,0.2232026444804998,0.6075681105854165,0.4543382913486056,2
Burundi,Kirundo,2002-12,1,1,1,43.07286690018253,3.1043709377840063,32.96220264758149,0.2852984299793735,0.6768573686794311,0.5888354443227267,3
Burundi,Kirundo,2004-03,1,1,1,47.12900335365076,4.84621065229019,28.95093359248903,0.4040151143347218,0.5382439756770964,0.8704787945857642,2
Burundi,Kirundo,2005-11,1,4,1,80.59921635162323,0.9864415435853424,29.575376527917093,0.37779998117001556,0.8968703181194406,0.8026995081375217,1
Burundi,Kirundo,2010-10,1,0,0,53.304493357869184,4.755453397835382,27.752829579709978,0.3735829095916816,0.8560568179502478,0.5793284995510939,2
Burundi,Kirundo,2010-11,1,6,1,51.927030735160066,2.6916974517500813,28.098167746382373,0.2542775065598309,0.8270249011504499,0.435347420023646,2
Burundi,Makamba,1997-01,2,0,0,40.89754841301294,3.35978070247456,22.207637345012632,0.3804200097248983,0.5629369882243762,0.8337686567420437,3
Burundi,Makamba,1997-03,1,3,1,68.47198131186923,0.49730798726094927,26.778202904229268,0.5989963859957013,0.8877432231391655,0.6829446543505382,2
Burundi,Makamba,1997-05,1,0,0,101.25049838486291,1.902879706890535,24.35654081296122,0.4069221008986976,0.8716605142719698,0.542843973858296,4
Burundi,Makamba,1997-06,1,143,1,38.64934171491454,3.846895732315863,27.84406961261511,0.49308559240784244,0.6742685767990078,0.36699452461739346,3
Burundi,Makamba,1997-07,1,0,0,60.48438913345516,3.5345550754949517,26.8211704638344,0.28178970465865877,0.7726548118805627,0.7510581824125617,2
Burundi,Makamba,1997-08,2,80,1,88.24441110830858,0.20069694082705092,32.84046588703834,0.23485568173428806,0.8969833710768188,0.4901834235195115,2
Burundi,Makamba,1997-09,1,0,0,58.4071721750857,2.732971317486223,29.749883066168525,0.6399780209657803,0.6638980877998327,0.6637835485703861,2
Burundi,Makamba,1997-10,2,18,1,69.04743592499467,0.4413909648420472,27.853535947564936,0.36568629807297937,0.5452182756216332,0.6417703392328739,3
Burundi,Makamba,1997-11,1,0,0,38.75212943706241,4.979282145890812,26.199180938581122,0.3751686165340663,0.8471116139275987,0.7197738463406382,0
Burundi,Makamba,1997-12,1,0,0,68.56614194415297,4.486482942666473,32.02806437627979,0.6388439247394292,0.6905940473769987,0.6225726645793332,3
Burundi,Makamba,1998-06,1,9,1,56.257114699909025,0.10540330214268478,26.91013606162041,0.5538856744543719,0.8947877820237075,0.6782469319791093,4
Burundi,Makamba,1998-08,1,12,1,79.71459991359725,4.293247894513154,27.99502188490583,0.5781313554938063,0.720357144161923,0.3489254512475113,1
Burundi,Makamba,1998-11,1,10,1,83.74772103129501,4.597148002792038,27.126748813280503,0.5410017420838313,0.511791041435681,0.6991672036011087,1
Burundi,Makamba,1998-12,1,12,1,111.79127284037227,1.7677411128172755,25.78753828287803,0.2528961223957682,0.6966907854417521,0.41651453711921993,4
Burundi,Makamba,1999-02,2,14,1,71.59266346427151,3.5975082752388294,27.10951866715656,0.6789979105281139,0.7872248517315843,0.5351884346296241,0
Burundi,Makamba,1999-03,1,13,1,66.51592633164333,2.2105187310388947,21.114099447965053,0.6545681435639638,0.5104120112812318,0.6075207135854727,1
Burundi,Makamba,1999-04,5,44,1,63.88768603154672,3.2761624228817205,22.35688079627644,0.31811006341572723,0.6653794857449715,0.7121263059197823,1
Burundi,Makamba,1999-10,2,0,0,52.936674143786234,1.7015870214909574,28.04889162500888,0.6019970955719206,0.5622240801806305,0.7454564058358355,1
Burundi,Makamba,2000-01,3,1,1,66.76967686923382,1.6127961831663418,31.704599071582457,0.40469821574865994,0.7572387284085434,0.7229536044554795,0
Burundi,Makamba,2000-02,3,0,0,54.091971797219415,2.1221694442878953,28.044663312432505,0.5418834839322415,0.8829383395112165,0.35706327540964,4
Burundi,Makamba,2000-03,4,15,1,63.36921952539229,0.7278387932625058,24.838893435310037,0.282801499906617,0.7498339618221171,0.5321423827146141,3
Burundi,Makamba,2000-04,7,24,1,86.3519507121592,4.155694822176913,22.671438737797992,0.46927712532821036,0.7779510825543556,0.4683990433304204,1
Burundi,Makamba,2000-06,4,17,1,39.86914869440717,1.7434894768081832,29.353581781426914,0.26330814977995304,0.6586251601702438,0.5390529146191486,2
